snapshot_id,collected_at,chart_date,platform,market,chart_key,chart_name,chart_id,chart_size,rank,rank_percentile,track_id,track_name,artist_id,artist_name,album_id,album_name,release_date,genres,previous_rank,movement,track_url,artwork_url,source_page_url,source_data_url
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,1,100.0,535824738,晴天,300117743,周杰伦,,,2003-07-31,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%99%B4%E5%A4%A9/535824731?i=535824738,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/45/8a/e4/458ae484-dc8b-5683-ce04-8d2948346462/JAY.jpg/100x109bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,2,99.0,536115199,搁浅,300117743,周杰伦,,,2004-08-03,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%90%81%E6%B5%85/536114662?i=536115199,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/29/c1/2d/29c12de6-54b4-f549-9d9f-07d8a04221ea/JAY.jpg/100x111bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,3,98.0,536115195,七里香,300117743,周杰伦,,,2004-08-03,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E4%B8%83%E9%87%8C%E9%A6%99/536114662?i=536115195,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/29/c1/2d/29c12de6-54b4-f549-9d9f-07d8a04221ea/JAY.jpg/100x111bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,4,97.0,905226305,我怀念的,83405200,孙燕姿,,,2007-03-22,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%88%91%E6%80%80%E5%BF%B5%E7%9A%84/905226289?i=905226305,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/39/8e/7d/398e7d64-1877-03ab-17cb-460943429bc0/825646246939.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,5,96.0,6763656876,hate that i made you love me,412778295,Ariana Grande,,,2026-05-28,国际流行 | 音乐,,,https://music.apple.com/cn/album/hate-that-i-made-you-love-me/1895420989?i=6763656876,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/7e/e6/82/7ee682bd-1b17-6adc-be63-b5af1bdff369/26UMGIM51126.rgb.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,6,95.0,1134344911,爱错,117741179,王力宏,,,2004-12-31,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%88%B1%E9%94%99/1134344345?i=1134344911,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/be/4a/77/be4a7730-c144-a39e-c7b6-9d26ea0ebff3/1400X1400.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,7,94.0,587743637,明明就,300117743,周杰伦,,,2012-12-11,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%98%8E%E6%98%8E%E5%B0%B1/587743633?i=587743637,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/81/83/e6/8183e6c0-7137-7009-347e-326b53cb4a3b/2000x2000pix.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,8,93.0,1624001317,花海,300117743,周杰伦,,,2008-10-14,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E8%8A%B1%E6%B5%B7/1624000713?i=1624001317,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/1b/63/9e/1b639e5b-f8ca-a6e1-8612-6396bc9ff0eb/4711448407424.jpg/100x134bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,9,92.0,255921025,我不难过,83405200,孙燕姿,,,2003-01-07,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%88%91%E4%B8%8D%E9%9A%BE%E8%BF%87/255920420?i=255921025,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/24/fc/1d/24fc1d3e-b37f-968f-3d21-880edc8f8d79/mzi.ybwydvjn.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,10,91.0,536009753,一路向北 (Bonus Track),300117743,周杰伦,,,2005-11-01,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E4%B8%80%E8%B7%AF%E5%90%91%E5%8C%97-bonus-track/536009641?i=536009753,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/9e/35/ad/9e35ad1e-749e-75b6-0539-1e80cea1817b/JAY11.jpg/100x109bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,11,90.0,1579903651,特别的人,201549024,方大同,,,2014-01-01,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%89%B9%E5%88%AB%E7%9A%84%E4%BA%BA/1579903639?i=1579903651,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/35/d7/2a/35d72a0a-7e0c-fc2d-b2da-4bd030219997/190296501159.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,12,89.0,1717030438,唯一,425208570,邓紫棋,,,2023-09-24,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%94%AF%E4%B8%80/1717030435?i=1717030438,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/41/26/4d/41264d25-c463-6870-0462-4556e91e17e5/196871647434.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,13,88.0,535739349,爱在西元前,300117743,周杰伦,,,2001-09-14,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%88%B1%E5%9C%A8%E8%A5%BF%E5%85%83%E5%89%8D/535739206?i=535739349,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a4/f2/f0/a4f2f0d4-cc80-d1a0-7f20-a0cc842a523c/JAY.jpg/100x115bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,14,87.0,6769327013,玻璃,1330022393,Gareth.T,,,2026-05-20,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%8E%BB%E7%92%83/6769327003?i=6769327013,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1c/1a/be/1c1abe3a-2eb6-216c-9040-797bb98464d1/827568024145.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,15,86.0,1336404847,等你下课 (with 杨瑞代),300117743,周杰伦,,,2018-01-18,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%AD%89%E4%BD%A0%E4%B8%8B%E8%AF%BE-with-%E6%9D%A8%E7%91%9E%E4%BB%A3/1336404440?i=1336404847,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/85/a5/52/85a55237-6d96-a656-21cf-715b72be15a9/cover.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,16,85.0,347295290,雨爱,299846702,杨丞琳,,,2009-12-21,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E9%9B%A8%E7%88%B1/347295255?i=347295290,https://is1-ssl.mzstatic.com/image/thumb/Music/bc/e0/e5/mzi.mzfgcpgj.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,17,84.0,1624001324,稻香,300117743,周杰伦,,,2008-10-14,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%A8%BB%E9%A6%99/1624000713?i=1624001324,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/1b/63/9e/1b639e5b-f8ca-a6e1-8612-6396bc9ff0eb/4711448407424.jpg/100x134bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,18,83.0,6763656878,petal,412778295,Ariana Grande,,,2026-07-31,国际流行 | 音乐,,,https://music.apple.com/cn/album/petal/1895420989?i=6763656878,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/7e/e6/82/7ee682bd-1b17-6adc-be63-b5af1bdff369/26UMGIM51126.rgb.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,19,82.0,6793277028,Less than a Lover,913944,JENNIE,,,2026-07-24,国际流行 | 音乐 | K-Pop,,,https://music.apple.com/cn/album/less-than-a-lover/6793277024?i=6793277028,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/8d/ac/90/8dac9090-2a14-20d9-ed97-6a35ad299beb/196874620281.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,20,81.0,298837675,开始懂了,83405200,孙燕姿,,,2000-12-07,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%BC%80%E5%A7%8B%E6%87%82%E4%BA%86/298837646?i=298837675,https://is1-ssl.mzstatic.com/image/thumb/Music/0f/99/a7/mzi.zsimusvk.jpg/100x89bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,21,80.0,1095630246,情歌,531134701,梁静茹,,,2009-01-16,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%83%85%E6%AD%8C/1095630068?i=1095630246,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/bf/f0/11/bff01142-f4f0-f9c4-f497-007f43e42783/BD0018-_-_Fall_In_Love_Songs.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,22,79.0,1443352465,爱情转移,137938148,陈奕迅,,,2007-04-24,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%88%B1%E6%83%85%E8%BD%AC%E7%A7%BB/1443352354?i=1443352465,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/27/cb/d6/27cbd6b4-c991-cd95-49e3-b6019462ff97/00602517338845.rgb.jpg/100x91bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,23,78.0,536162079,半岛铁盒,300117743,周杰伦,,,2002-07-18,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%8D%8A%E5%B2%9B%E9%93%81%E7%9B%92/536161722?i=536162079,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/96/c8/a1/96c8a1d8-8077-b8a7-8600-80b2abf1fe20/JAY.jpg/100x113bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,24,77.0,1893599773,LEMONADE,1540251304,aespa,,,2026-05-28,K-Pop | 音乐 | 国际流行,,,https://music.apple.com/cn/album/lemonade/1893599771?i=1893599773,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/00/1d/e6/001de64e-c2f1-fd4b-3604-3d2e16641968/888735955211.png/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,25,76.0,1752810526,恋人,307674970,李荣浩,,,2024-06-28,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%81%8B%E4%BA%BA/1752810525?i=1752810526,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4d/96/d6/4d96d6ea-0181-fd91-9fa0-6f102bd5c7dc/196872225358.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,26,75.0,949320731,Angel,326451219,"YOON MIRAE, Tiger JK & Bizzy",,,2014-12-08,K-Pop | 音乐 | 国际流行 | 嘻哈/说唱,,,https://music.apple.com/cn/album/angel/949320723?i=949320731,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/01/00/05/01000595-d059-9656-64f9-e7fd8892f649/cover-_with_JK_DS.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,27,74.0,200473135,阴天,162585630,莫文蔚,,,1999-01-01,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E9%98%B4%E5%A4%A9/200469374?i=200473135,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/81/cc/52/81cc5224-3ace-5e3c-468a-17b4b71da831/dj.aqolbuce.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,28,73.0,536009642,夜曲,300117743,周杰伦,,,2005-11-01,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%A4%9C%E6%9B%B2/536009641?i=536009642,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/9e/35/ad/9e35ad1e-749e-75b6-0539-1e80cea1817b/JAY11.jpg/100x109bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,29,72.0,905206660,爱我还是他,16789930,陶喆,,,2005-01-07,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%88%B1%E6%88%91%E8%BF%98%E6%98%AF%E4%BB%96/905206649?i=905206660,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/fe/ad/e7/feade7c8-826b-0379-fbf4-e59606db8e4c/825646245406.jpg/100x115bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,30,71.0,1118757877,告白气球,300117743,周杰伦,,,2016-06-24,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%91%8A%E7%99%BD%E6%B0%94%E7%90%83/1118757859?i=1118757877,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/58/28/f4/5828f491-62ab-61b6-25b4-23838e4f1dcf/dj.sxbqzong.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,31,70.0,6771326799,那天下雨了,300117743,周杰伦,,,2026-03-25,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E9%82%A3%E5%A4%A9%E4%B8%8B%E9%9B%A8%E4%BA%86/6771326786?i=6771326799,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/ce/56/90/ce5690ac-67d8-49e7-b047-a01afacfd1d2/4000x4000_fa.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,32,69.0,1440650961,Beauty and a Beat (feat. Nicki Minaj),320569549,Justin Bieber,,,2012-06-15,国际流行 | 音乐 | 摇滚 | 舞曲,,,https://music.apple.com/cn/album/beauty-and-a-beat-feat-nicki-minaj/1440650852?i=1440650961,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/73/08/1a/73081a96-0f7c-b5f8-2757-5c17fb714323/12UMGIM31899.rgb.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,33,68.0,536009647,枫,300117743,周杰伦,,,2005-11-01,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%9E%AB/536009641?i=536009647,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/9e/35/ad/9e35ad1e-749e-75b6-0539-1e80cea1817b/JAY11.jpg/100x109bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,34,67.0,535739351,简单爱,300117743,周杰伦,,,2001-09-14,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%AE%80%E5%8D%95%E7%88%B1/535739206?i=535739351,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a4/f2/f0/a4f2f0d4-cc80-d1a0-7f20-a0cc842a523c/JAY.jpg/100x115bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,35,66.0,542922095,十年,137938148,陈奕迅,,,2003-04-15,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%8D%81%E5%B9%B4/542922079?i=542922095,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/56/e6/66/56e6661d-e570-782f-fbc8-e7b12e38f1a7/EEG3035V1-_-.jpg/100x114bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,36,65.0,1442913348,最佳损友,137938148,陈奕迅,,,2006-02-18,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E6%9C%80%E4%BD%B3%E6%8D%9F%E5%8F%8B/1442912707?i=1442913348,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/a4/fa/86/a4fa86d6-c23a-c37f-1251-00376ff144cd/00602498378830.rgb.jpg/100x99bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,37,64.0,1722205331,忽然之间,162585630,莫文蔚,,,1999-05-28,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%BF%BD%E7%84%B6%E4%B9%8B%E9%97%B4/1722205323?i=1722205331,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/eb/22/39/eb223900-0182-c49c-6c82-ee342cbd6c22/4710149707703_cover.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,38,63.0,536009644,发如雪,300117743,周杰伦,,,2005-11-01,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E5%8F%91%E5%A6%82%E9%9B%AA/536009641?i=536009644,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/9e/35/ad/9e35ad1e-749e-75b6-0539-1e80cea1817b/JAY11.jpg/100x109bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,39,62.0,6763656871,kiss me,412778295,Ariana Grande,,,2026-07-31,国际流行 | 音乐,,,https://music.apple.com/cn/album/kiss-me/1895420989?i=6763656871,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/7e/e6/82/7ee682bd-1b17-6adc-be63-b5af1bdff369/26UMGIM51126.rgb.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,40,61.0,587743642,红尘客栈,300117743,周杰伦,,,2012-12-11,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E7%BA%A2%E5%B0%98%E5%AE%A2%E6%A0%88/587743633?i=587743642,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/81/83/e6/8183e6c0-7137-7009-347e-326b53cb4a3b/2000x2000pix.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,41,60.0,744963040,你就不要想起我,417691809,田馥甄,,,2013-11-29,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E4%BD%A0%E5%B0%B1%E4%B8%8D%E8%A6%81%E6%83%B3%E8%B5%B7%E6%88%91/744962939?i=744963040,https://is1-ssl.mzstatic.com/image/thumb/Features115/v4/12/31/75/123175fd-d416-da11-ea2f-39a5b113c3f8/dj.zyncqluo.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,42,59.0,1480230401,说好不哭,300117743,周杰伦 & 五月天 阿信,,,2019-09-16,音乐 | 国际流行,,,https://music.apple.com/cn/album/%E8%AF%B4%E5%A5%BD%E4%B8%8D%E5%93%AD/1480230399?i=1480230401,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/89/61/e0/8961e064-110e-e5fc-e531-3719bc4224c0/wont_cry.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
20260812T132133+0800,2026-08-12T13:21:33+08:00,2026-08-12,apple_music,CN,cn_top_100,热门歌曲排行,apple_music_cn_most_played_100,100,43,58.0,1443008970,Baby (feat. Ludacris),320569549,Justin Bieber,,,2010-01-18,国际流行 | 音乐 | R&B/灵魂乐 | 摇滚 | 舞曲,,,https://music.apple.com/cn/album/baby-feat-ludacris/1443008825?i=1443008970,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/bc/b7/a7/bcb7a7b6-707f-d710-78e5-8fb600bbaa03/10UMGIM01134.rgb.jpg/100x100bb.jpg,https://music.apple.com/cn/new/top-charts,https://rss.marketingtools.apple.com/api/v2/cn/music/most-played/100/songs.json
